id,Title,Content
562,creed,"is a Christian confession of faith that has obtained this title from the use of the Latin term credo, “I&nbsp;believe,” at the beginning of such formula of faith.  Initially converts repeated a creed at the time of baptism but later creeds were used to identify and exclude heretical teachings.   Roman Catholics, Eastern Orthodox, Lutherans, Anglicans, and some other Protestants recite creeds as part of their Sunday worship service. "
564,cross,"was an agonizing method used by the Roman Empire to execute slaves, rebels and others major offender to the order of the empire.  In fulfillment of prophecy, this was the means by which Christ was crucified.  Even though some early Christians referenced the cross as a symbol of their worship it was not universally used until the time of Constantine.  
"
566,crucifix,"is an statue or piece of jewelry of the deceased Jesus hanging on a cross. "
568,crucifixion,"(<em>See</em> Cross.)
"
570,crusades,"were a series of wars instigated or approved of by the pope in the Middle Ages principally directed against the Muslim empire that controlled the Holy Land."
572,"cujus regio, ejus religio","is a Latin term meaning “his region, his religion” which became a; motto arising out of the Peace of Augsburg in A.D. 1555, which held that each German princes could choose either Catholicism or Lutheranism as the religion for his territory. "
574,curia,"The papal administrative bureaucracy utilized to exercise papal authority since the time of the Renaissance.
 
"
594,"dark night","is a term that John of the Cross used to describe the stages of a soul’s ascent to God where everything that is not of God is emptied like an eye emptied of light.
"
596,decrees,"The concept that God orders specific things to occur.  This concept is influential in Calvinist theology which maintains that everything that happens is ordained to happen due to an eternal resolution of God’s will, even if it is to permit evil to exist.
"
598,Deipassionism,"derived from a Latin term meaning “God suffers” as opposed to “Patripassionism” which means the “Father suffers.”  The issue of whether God the Father or only the Son suffered on the cross was debated during the controversy and development of the doctrine of the incarnation of Christ in the fifth and sixth centuries.  "
600,deism,"An 18th-century Enlightenment theology in which is based on the idea that reason can discover universal truths of religion (Natural Religion) and that God is like a watch maker who created the universe and set it in motion but does not intervene in human affairs in a super-natural way.
"
602,demythologization,"is a means of evaluating scripture developed in the 19th century that interprets verses as mythical terms in order to show their current existential relevance. A form of Biblical criticism that emerged from historical-critical scholarship in the 19th and early 20th century. It interprets Biblical texts expressed in mythical terms so as to expose their continuing existential or practical relevance."
